,Date,Sensor_ID,CO2_Room,CO_Room,H2_Room,Humidity_Room,PM05_Room,PM100_Room,PM10_Room,PM25_Room,PM40_Room,PM_Room_Typical_Size,PM_Total_Room,Temperature_Room,VOC_Room,VOC_Room_RAW,scenario_label,class,number_label,UV_Room,Interval_label,CO2_Room_Trend,CO_Room_Trend,H2_Room_Trend,PM05_Room_Trend,PM10_Room_Trend,PM25_Room_Trend,PM40_Room_Trend,PM100_Room_Trend,PM_Room_Typical_Size_Trend,VOC_Room_RAW_Trend
109,270,sensornode0006,598,97.78,0.25,41.86,16,0,2,0,0,0.51,19,25.3,308.6,8.14,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
110,270,sensornode0007,801.9,87.81,0.06,42.72,22,0,3,0,0,0.53,26,25.05,328.6,11.06,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
111,270,sensornode0008,687.3,77.22,0.12,41.54,18,0,2,0,0,0.45,21,25.13,306.4,10.41,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
112,280,sensornode0005,565.9,83.66,-0.49,41.91,20,0,3,0,0,0.45,23,25.06,304,7.48,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
113,280,sensornode0006,598.4,108.49,0.23,41.85,16,0,2,0,0,0.51,19,25.31,311.4,8.08,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
114,280,sensornode0007,794.9,96.99,0.06,42.73,21,0,3,0,0,0.53,24,25.05,329.8,11.06,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
115,280,sensornode0008,679.3,85.12,0.11,41.52,18,0,2,0,0,0.45,21,25.14,309.6,10.43,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
116,290,sensornode0005,565.9,90.56,-0.5,41.92,20,0,3,0,0,0.45,23,25.08,307.2,7.47,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
117,290,sensornode0006,597.7,108.49,0.23,41.85,16,0,2,0,0,0.51,18,25.32,312.4,8.05,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
118,290,sensornode0007,795.6,96.99,0.06,42.73,20,0,3,0,0,0.53,23,25.06,330.8,11.06,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
119,290,sensornode0008,656.9,85.12,0.11,41.5,17,0,2,0,0,0.45,19,25.16,311.2,10.39,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
120,300,sensornode0005,565.3,90.56,-0.5,41.92,19,0,3,0,0,0.46,22,25.09,308.4,7.45,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
121,300,sensornode0006,595.2,111.6,0.22,41.84,16,0,2,0,0,0.51,18,25.33,313,8.1,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
122,300,sensornode0007,718.5,99.04,0.06,42.72,19,0,3,0,0,0.53,22,25.07,331,11.01,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
123,300,sensornode0008,643.4,87.48,0.07,41.47,17,0,2,0,0,0.45,19,25.16,312,10.41,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
124,310,sensornode0005,553.3,91.22,-0.54,41.91,18,0,2,0,0,0.46,21,25.1,309,7.43,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
125,310,sensornode0006,594.7,111.6,0.22,41.84,17,0,2,0,0,0.51,20,25.34,313,8.04,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
126,310,sensornode0007,733.1,99.04,0.06,42.74,17,0,2,0,0,0.53,20,25.07,330.2,10.98,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
127,310,sensornode0008,658.4,87.48,0.07,33.17,18,0,2,0,0,0.45,21,20.15,312,10.39,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
128,320,sensornode0005,553.8,91.22,-0.54,41.91,19,0,3,0,0,0.46,22,25.1,309,7.48,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
129,320,sensornode0006,594.3,112.16,0.19,41.84,17,0,2,0,0,0.51,20,25.34,313,8.02,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
130,320,sensornode0007,753.3,101.05,0.03,42.73,17,0,2,0,0,0.53,20,25.07,330,10.98,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
131,320,sensornode0008,668.4,98,0.09,41.44,17,0,2,0,0,0.45,20,25.19,312,10.4,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
132,330,sensornode0005,554.6,92.39,-0.51,41.89,20,0,3,0,0,0.46,23,25.11,309,7.45,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
133,330,sensornode0006,594.1,112.16,0.19,41.84,16,0,2,0,0,0.5,19,25.35,313,8.04,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
134,330,sensornode0007,766.7,101.05,0.03,42.72,19,0,3,0,0,0.53,22,25.09,329.2,10.99,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
135,330,sensornode0008,687.7,98,0.09,41.4,17,0,2,0,0,0.45,19,25.21,312,10.4,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
136,340,sensornode0005,555.1,92.39,-0.51,41.88,20,0,3,0,0,0.46,23,25.12,309,7.41,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
137,340,sensornode0006,594.5,112.18,0.2,41.85,16,0,2,0,0,0.5,19,25.35,312,7.98,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
138,340,sensornode0007,780.9,100.11,0.04,42.71,18,0,2,0,0,0.52,21,25.09,328.8,10.94,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
139,340,sensornode0008,698.1,87.9,0.07,41.37,16,0,2,0,0,0.46,19,25.23,312,10.4,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
140,350,sensornode0005,556.4,92.16,-0.51,41.87,19,0,3,0,0,0.46,22,25.13,308,7.4,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
141,350,sensornode0006,595.4,112.18,0.2,41.84,15,0,2,0,0,0.5,18,25.36,311.6,8.01,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
142,350,sensornode0007,787.5,100.11,0.04,42.72,18,0,2,0,0,0.52,21,25.08,328,10.88,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
143,350,sensornode0008,684.7,87.9,0.07,41.37,16,0,2,0,0,0.46,18,25.24,311.2,10.37,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
144,360,sensornode0005,555.9,92.16,-0.51,41.86,18,0,2,0,0,0.45,21,25.15,308,7.44,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
145,360,sensornode0006,595,112.14,0.18,41.84,13,0,2,0,0,0.49,15,25.36,311,8.06,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
146,360,sensornode0007,777.5,99.72,0.05,42.74,18,0,2,0,0,0.52,21,25.09,326.8,10.81,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
147,360,sensornode0008,665.1,87.69,0.07,41.35,16,0,2,0,0,0.46,18,25.26,311.2,10.62,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
148,370,sensornode0005,557.8,92.18,-0.52,41.84,16,0,2,0,0,0.46,19,25.16,308.6,7.73,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
149,370,sensornode0006,595,112.14,0.18,41.82,12,0,1,0,0,0.5,14,25.36,315.2,9.2,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
150,370,sensornode0007,784.3,99.72,0.05,42.74,18,0,2,0,0,0.52,21,25.09,327.6,11.92,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
151,370,sensornode0008,651.5,87.69,0.07,41.35,15,0,2,0,0,0.45,18,25.26,315.8,11.99,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
152,380,sensornode0005,558.2,92.18,-0.52,41.83,14,0,2,0,0,0.46,16,25.16,313,8.42,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
153,380,sensornode0006,595.6,130.31,0.18,41.83,12,0,2,0,0,0.5,15,25.38,321,9.29,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
154,380,sensornode0007,787.7,111.28,0.05,42.73,18,0,3,0,0,0.51,22,25.1,333,12.58,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
155,380,sensornode0008,631.6,101.24,0.09,41.35,14,0,2,0,0,0.45,17,25.27,322.4,12.27,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
156,390,sensornode0005,555.4,107.15,-0.51,41.81,15,0,2,0,0,0.46,17,25.18,318.6,8.65,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
157,390,sensornode0006,600.3,130.31,0.18,41.81,13,0,2,0,0,0.49,15,25.38,324.4,9.32,CO,3,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
158,390,sensornode0007,793.9,111.28,0.05,42.71,18,0,2,0,0,0.51,21,25.11,336.2,12.5,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
159,390,sensornode0008,640.3,101.24,0.09,41.33,14,0,2,0,0,0.45,16,25.28,326.6,12.31,CO,3,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
160,400,sensornode0005,556,107.15,-0.51,41.81,17,0,2,0,0,0.45,20,25.18,322.2,8.65,CO,3,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
161,400,sensornode0006,598,144.82,0.17,41.81,11,0,1,0,0,0.49,13,25.39,326,9.21,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
162,400,sensornode0007,798.7,127.96,0.05,34.17,17,0,2,0,0,0.51,20,20.08,337.6,12.4,CO,3,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
163,400,sensornode0008,647.2,113.66,0.06,41.32,14,0,2,0,0,0.45,16,25.29,329,12.32,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
164,410,sensornode0005,556.5,118.66,-0.53,41.79,15,0,2,0,0,0.45,18,25.19,323.8,8.59,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
165,410,sensornode0006,598,144.82,0.17,41.8,13,0,2,0,0,0.5,15,25.39,327,9.27,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
166,410,sensornode0007,803.2,127.96,0.05,42.71,17,0,2,0,0,0.51,20,25.11,338,12.39,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
167,410,sensornode0008,658.4,113.66,0.06,41.3,13,0,1,0,0,0.45,15,25.29,330,12.28,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
168,420,sensornode0005,558.3,118.66,-0.53,41.81,14,0,2,0,0,0.45,17,25.18,324.8,8.66,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
169,420,sensornode0006,598.6,148.53,0.16,41.78,13,0,2,0,0,0.5,15,25.41,327,9.31,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
170,420,sensornode0007,804.8,132.53,0.06,42.73,17,0,2,0,0,0.5,20,25.12,338,12.45,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
171,420,sensornode0008,677.5,116.92,0.06,41.3,12,0,1,0,0,0.45,14,25.29,330,12.27,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
172,430,sensornode0005,566.3,121.71,-0.5,41.81,15,0,2,0,0,0.45,17,25.2,325,8.58,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
173,430,sensornode0006,597.9,148.53,0.16,41.79,15,0,2,0,0,0.5,17,25.41,327,9.27,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
174,430,sensornode0007,802,132.53,0.06,42.7,16,0,2,0,0,0.49,19,25.13,338,12.43,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
175,430,sensornode0008,672.3,116.92,0.06,41.33,12,0,1,0,0,0.45,14,25.3,330,12.25,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
176,440,sensornode0005,569.2,121.71,-0.5,41.8,14,0,2,0,0,0.45,16,25.2,325,8.59,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
177,440,sensornode0006,598.4,149.36,0.17,41.8,16,0,2,0,0,0.5,18,25.41,327,9.26,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
178,440,sensornode0007,774.5,133.17,0.07,42.67,15,0,2,0,0,0.49,18,25.16,337,12.35,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
179,440,sensornode0008,672.2,117.68,0.04,41.29,12,0,1,0,0,0.45,14,25.32,330,12.24,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
180,450,sensornode0005,563.3,122.44,-0.52,41.79,13,0,2,0,0,0.45,15,25.21,324.4,8.61,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
181,450,sensornode0006,598.3,149.36,0.17,41.78,15,0,2,0,0,0.49,18,25.41,327,9.37,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
182,450,sensornode0007,777.7,133.17,0.07,42.67,15,0,2,0,0,0.49,18,25.17,336.4,12.32,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
183,450,sensornode0008,661,117.68,0.04,41.28,12,0,1,0,0,0.45,14,25.32,329.8,12.27,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
184,460,sensornode0005,569.7,122.44,-0.52,41.77,15,0,2,0,0,0.45,17,25.23,324,8.6,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
185,460,sensornode0006,598.3,149.52,0.14,41.78,13,0,2,0,0,0.49,16,25.42,327,9.32,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
186,460,sensornode0007,797.2,133.41,0.07,42.65,16,0,2,0,0,0.48,19,25.17,336,12.4,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
187,460,sensornode0008,650.7,117.8,0.04,41.27,14,0,2,0,0,0.45,16,25.35,328.8,12.12,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
188,470,sensornode0005,574.5,122.26,-0.52,41.77,15,0,2,0,0,0.44,17,25.23,323.4,8.37,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
189,470,sensornode0006,599,149.52,0.14,41.75,13,0,2,0,0,0.49,15,25.42,325.6,8.99,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
190,470,sensornode0007,801.1,133.41,0.07,42.63,16,0,2,0,0,0.48,19,25.18,335.2,12.19,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
191,470,sensornode0008,637.8,117.8,0.04,41.27,42,0,6,0,0,0.45,48,25.09,318.6,8.63,CO,4,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
192,480,sensornode0005,573.6,122.26,-0.52,41.69,23,0,3,0,0,0.45,27,25.21,316.4,7.04,CO,4,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
193,480,sensornode0006,597.8,143.16,0.14,41.61,31,0,4,0,0,0.49,36,25.37,313.2,5.86,CO,4,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
194,480,sensornode0007,796.9,131.26,0.07,42.54,28,0,4,0,0,0.49,32,25.14,327.6,8.99,CO,4,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
195,480,sensornode0008,561.8,90.05,-0.02,42.04,62,0,8,0,0,0.46,71,24.69,298.6,4.3,Ventilation,1,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
196,490,sensornode0005,560.9,94.71,-0.55,41.6,35,0,5,0,0,0.45,40,25.16,303.4,4.95,Ventilation,1,,,1,0.263333333333333,0.813333333333333,-0.426666666666667,-0.44,-0.283333333333333,0,0,0,-0.153333333333333,0.263333333333333
197,490,sensornode0006,595.8,143.16,0.14,41.83,53,0,8,0,0,0.48,62,25.31,296.6,3.12,Ventilation,1,,,1,0.203333333333333,0.8,-0.866666666666667,-0.106666666666667,0.123333333333333,0,0,0,-0.57,0.17
198,490,sensornode0007,769.3,131.26,0.07,42.52,57,0,9,0,0,0.51,67,25.12,315.4,5.32,Ventilation,1,,,1,0.0866666666666667,0.8,0.306666666666667,-0.456666666666667,-0.19,0,0,0,-0.77,0.0233333333333333
199,490,sensornode0008,628.6,90.05,-0.02,42.98,70,0,10,0,0,0.46,80,24.41,254.2,2.27,Ventilation,1,,,1,-0.403333333333333,0.72,-0.773333333333333,-0.403333333333333,-0.02,0,0,0,0.176666666666667,0.133333333333333
200,500,sensornode0005,544.2,94.71,-0.55,41.84,50,0,8,0,0,0.46,58,25.12,287.4,3.06,Ventilation,1,,,2,0.353333333333333,-0.0266666666666667,0.76,-0.816666666666667,-0.75,0,0,0,0.456666666666667,0.583333333333333
201,500,sensornode0006,596.4,72.85,0.08,42.1,65,0,10,0,0,0.49,75,25.26,246.8,1.84,Ventilation,1,,,2,-0.48,0.156666666666667,0.756666666666667,-0.913333333333333,-0.866666666666667,0,0,0,0.213333333333333,0.46
202,500,sensornode0007,779.2,75.46,0,42.74,63,0,10,0,0,0.51,74,25.1,283.8,3.07,Ventilation,1,,,2,0,0.133333333333333,0.653333333333333,-0.843333333333333,-0.776666666666667,0,0,0,-0.0566666666666667,0.563333333333333
203,500,sensornode0008,640,31.92,-0.07,43.55,79,0,11,0,0,0.44,90,24.21,199.2,1.22,Ventilation,1,,,2,0.226666666666667,0.24,0.826666666666667,-0.93,-0.88,0,0,0,-0.00333333333333333,0.55
204,510,sensornode0005,552.3,43.69,-0.63,42.03,62,0,9,0,0,0.46,72,25.08,238.4,1.81,Ventilation,1,,,2,0.353333333333333,-0.0266666666666667,0.76,-0.816666666666667,-0.75,0,0,0,0.456666666666667,0.583333333333333
205,510,sensornode0006,596,72.85,0.08,42.26,72,0,11,0,0,0.47,84,25.17,196.2,1.05,Ventilation,1,,,2,-0.48,0.156666666666667,0.756666666666667,-0.913333333333333,-0.866666666666667,0,0,0,0.213333333333333,0.46
206,510,sensornode0007,788.1,75.46,0,42.87,72,0,11,0,0,0.53,84,25.06,229.6,1.64,Ventilation,1,,,2,0,0.133333333333333,0.653333333333333,-0.843333333333333,-0.776666666666667,0,0,0,-0.0566666666666667,0.563333333333333
207,510,sensornode0008,641.4,31.92,-0.07,43.87,80,0,11,0,0,0.43,92,24,156.6,0.7,Ventilation,1,,,2,0.226666666666667,0.24,0.826666666666667,-0.93,-0.88,0,0,0,-0.00333333333333333,0.55
208,520,sensornode0005,557.1,43.69,-0.63,42.14,66,0,10,0,0,0.46,77,25.05,191.2,1.04,Ventilation,1,,,2,0.353333333333333,-0.0266666666666667,0.76,-0.816666666666667,-0.75,0,0,0,0.456666666666667,0.583333333333333
209,520,sensornode0006,593.2,23.6,0.09,42.33,74,0,11,0,0,0.46,86,25.13,156.2,0.61,Ventilation,1,,,2,-0.48,0.156666666666667,0.756666666666667,-0.913333333333333,-0.866666666666667,0,0,0,0.213333333333333,0.46
210,520,sensornode0007,788.7,24.36,-0.03,42.92,77,0,12,0,0,0.52,90,25.03,182,0.85,Ventilation,1,,,2,0,0.133333333333333,0.653333333333333,-0.843333333333333,-0.776666666666667,0,0,0,-0.0566666666666667,0.563333333333333
211,520,sensornode0008,659.2,9.24,-0.13,44.3,80,0,11,0,0,0.45,92,23.85,124.4,0.43,Ventilation,1,,,2,0.226666666666667,0.24,0.826666666666667,-0.93,-0.88,0,0,0,-0.00333333333333333,0.55
212,530,sensornode0005,559,13.26,-0.68,42.11,69,0,11,0,0,0.47,81,25.02,153.2,0.59,Ventilation,1,,,2,0.353333333333333,-0.0266666666666667,0.76,-0.816666666666667,-0.75,0,0,0,0.456666666666667,0.583333333333333
213,530,sensornode0006,594.8,23.6,0.09,42.36,73,0,11,0,0,0.45,85,25.09,126.4,0.38,Ventilation,1,,,2,-0.48,0.156666666666667,0.756666666666667,-0.913333333333333,-0.866666666666667,0,0,0,0.213333333333333,0.46
214,530,sensornode0007,794.3,24.36,-0.03,42.99,80,0,12,0,0,0.53,93,24.99,143.4,0.38,Ventilation,1,,,2,0,0.133333333333333,0.653333333333333,-0.843333333333333,-0.776666666666667,0,0,0,-0.0566666666666667,0.563333333333333
215,530,sensornode0008,630.6,9.24,-0.13,44.53,84,0,11,0,0,0.46,96,23.72,104.2,0.31,Ventilation,1,,,2,0.226666666666667,0.24,0.826666666666667,-0.93,-0.88,0,0,0,-0.00333333333333333,0.55
216,540,sensornode0005,558.5,13.26,-0.68,42.14,72,0,11,0,0,0.48,83,25.01,124.8,0.36,Ventilation,1,,,2,0.353333333333333,-0.0266666666666667,0.76,-0.816666666666667,-0.75,0,0,0,0.456666666666667,0.583333333333333
217,540,sensornode0006,595,6.95,0.07,42.44,72,0,11,0,0,0.45,84,25.06,105.6,0.25,Ventilation,1,,,2,-0.48,0.156666666666667,0.756666666666667,-0.913333333333333,-0.866666666666667,0,0,0,0.213333333333333,0.46
218,540,sensornode0007,807.1,6.49,-0.07,42.96,79,0,12,0,0,0.55,92,24.97,114.6,0.14,Ventilation,1,,,2,0,0.133333333333333,0.653333333333333,-0.843333333333333,-0.776666666666667,0,0,0,-0.0566666666666667,0.563333333333333
219,540,sensornode0008,609.7,2.97,-0.14,44.72,83,0,11,0,0,0.45,95,23.77,91,0.24,Ventilation,1,,,2,0.226666666666667,0.24,0.826666666666667,-0.93,-0.88,0,0,0,-0.00333333333333333,0.55
220,550,sensornode0005,565.1,3.44,-0.69,42.23,70,0,11,0,0,0.49,82,24.96,105.4,0.49,Ventilation,1,,,2,0.353333333333333,-0.0266666666666667,0.76,-0.816666666666667,-0.75,0,0,0,0.456666666666667,0.583333333333333
221,550,sensornode0006,594.4,6.95,0.07,42.48,67,0,10,0,0,0.47,78,25.09,103,2.67,Ventilation,1,,,2,-0.48,0.156666666666667,0.756666666666667,-0.913333333333333,-0.866666666666667,0,0,0,0.213333333333333,0.46
